x,y
10.586,-38.986
10.571,-38.975
10.748,-38.886
14.157,-39.808
12.419,-37.87
15.222,-31.765
20.583,-27.576
31.555,-22.465
31.426,-7.4903
38.696,-1.2562
38.996,-0.16695
29.507,-8.5659
27.975,-21.201
18.492,-27.692
18.164,-28.697
17.806,-34.081
17.846,-34.337
19.587,-27.054
20.652,-23.12
24.432,-18.154
29.938,-4.0258
36.769,-3.9372
33.16,-2.1942
36.387,3.6489
37.789,-0.36195
37.759,-2.1743
33.197,-1.7936
33.483,-1.4893
25.793,-7.5728
19.133,-23.532
18.384,-26.614
19.987,-23.211
17.925,-30.387
11.211,-41.298
11.004,-41.614
10.869,-41.746
10.961,-41.737
11.163,-41.651
11.253,-41.75
10.92,-42.661
10.862,-43.049
10.691,-43.17
10.57,-43.078
10.513,-42.779
10.491,-42.499
10.452,-42.257
10.367,-42.015
10.446,-41.952
10.53,-42.009
10.575,-42.17
10.595,-42.397
9.8615,-43.596
8.9612,-44.377
8.8548,-44.471
8.7561,-44.534
8.7072,-44.568
8.6429,-44.78
6.6249,-44.869
5.0542,-43.916
4.9919,-43.925
5.6151,-43.856
8.2195,-44.814
6.8037,-44.844
6.7657,-44.921
9.735,-43.62
8.5545,-44.38
8.5545,-44.38
13.437,-44.028
13.214,-43.909
11.468,-42.311
11.459,-42.057
11.658,-42.025
12.068,-42.152
13.603,-42.865
18.821,-28.757
18.956,-28.352
28.455,-10.003
30.263,-8.906
35.088,-0.32233
35.829,0.14278
36.151,0.24242
36.172,0.30888
36.074,0.30994
35.718,0.27293
34.695,-0.089108
34.03,-5.6824
24.884,-20.881
32.837,-21.27
22.622,0.78908
23.414,-3.2204
23.486,-3.2926
23.64,-3.3907
23.751,-3.3191
23.462,-3.254
22.266,-3.7519
34.468,-22.615
30.587,-1.5053
30.357,-2.0597
31.876,-3.4435
30.124,-1.9999
27.441,2.005
23.732,3.8083
27.574,3.2525
29.71,9.7756
24.689,3.8612
22.262,1.8293
20.036,-1.8544
20.022,-1.4463
22.44,3.007
23.619,3.8865
23.762,3.9312
23.673,3.7329
23.2,3.2194
29.411,-24.24
20.102,-21.641
16.598,-29.591
1.9836,-34.951
1.7341,-40.203
3.3011,-36.918
1.6571,-40.442
1.9878,-40.303
2.4518,-40.842
2.8462,-41.389
12.201,-38.185
12.123,-39.123
12.107,-39.121
4.4882,-42.376
3.0877,-41.965
3.9838,-43.327
4.0727,-43.563
4.4685,-43.706
6.4441,-43.75
6.0868,-43.819
5.0653,-43.832
4.693,-43.891
3.8969,-43.325
3.6706,-43.253
4.2319,-43.846
4.3957,-44.051
4.3562,-44.072
4.3248,-44.085
4.2465,-44.097
4.1483,-44.1
4.1142,-44.128
4.2245,-44.132
4.5043,-44.142
8.1429,-44.855
8.4819,-44.768
8.5965,-44.703
8.6605,-44.625
8.6928,-44.588
8.7707,-44.592
8.9571,-44.6
9.1248,-44.69
9.2835,-44.891
9.5532,-45.134
9.8956,-45.418
9.9832,-44.752
10.508,-44.013
9.8734,-44.723
10.081,-45.781
10.22,-45.999
10.239,-45.971
10.286,-45.845
10.279,-45.697
10.197,-45.609
10.135,-45.588
10.12,-45.554
9.9683,-45.385
9.8309,-44.016
9.6831,-43.642
9.5019,-43.46
9.6852,-43.334
9.8857,-43.285
10.065,-43.348
14.355,-44.935
14.045,-45.085
12.624,-43.683
12.819,-44.247
15.812,-43.53
11.034,-43.664
10.989,-43.649
10.874,-43.731
9.6843,-45.042
9.081,-44.803
8.8863,-44.712
6.6436,-45.043
4.2565,-44.24
3.4871,-43.79
3.0133,-43.512
2.768,-43.343
-0.71253,-40.797
-3.7455,-42.234
-5.1802,-41.741
-5.4743,-41.673
-5.7775,-41.602
-8.5843,-41.033
-9.2998,-40.947
-10.333,-40.656
-10.18,-40.622
-10.334,-40.678
-10.651,-40.538
-13.189,-38.834
-14.058,-38.533
-14.292,-38.554
-14.773,-38.51
-14.265,-38.529
-12.94,-39.059
-12.852,-39.024
-12.763,-39.135
-12.631,-39.285
-12.516,-39.39
-12.44,-39.483
-12.375,-39.588
-12.198,-39.884
-10.926,-39.238
-11.777,-40.469
-12.701,-39.522
-12.957,-39.087
-14.308,-38.068
-14.82,-37.985
-15.264,-37.958
-16.46,-38.476
-15.342,-37.208
-15.03,-37.557
-14.528,-37.985
-13.989,-38.238
-13.377,-38.69
-6.7149,-41.779
-6.0446,-41.548
-6.7177,-41.712
-4.2662,-42.467
0.78308,-40.24
0.63846,-40.573
0.13637,-41.146
-0.098999,-41.98
0.043196,-42.437
0.59692,-42.836
0.92086,-42.915
0.79839,-42.696
2.6467,-45.052
4.2826,-44.081
4.7377,-43.98
5.4337,-43.924
6.4065,-43.964
8.9373,-43.369
10.029,-42.144
9.622,-43.696
10.22,-41.825
10.921,-42.06
10.921,-42.06
9.6036,-43.872
9.9698,-43.333
10.265,-42.483
9.6817,-43.385
6.3814,-44.53
6.2975,-44.629
7.9977,-43.972
7.9637,-44.053
7.7088,-43.967
4.3029,-45.202
8.0245,-43.723
10.412,-43.575
10.508,-43.227
10.61,-42.976
10.586,-43.206
10.673,-43.47
10.774,-43.551
10.823,-43.591
10.839,-43.587
18.469,-27.753
19.133,-26.566
35.013,-0.12541
35.733,-0.38918
37.219,-0.914
39.468,0.26933
41.092,0.71597
39.723,0.23731
37.181,-0.90244
36.446,-0.66342
35.678,-0.58257
18.701,-28.216
13.537,-45.658
13.94,-45.354
14.098,-45.214
13.994,-45.092
13.863,-45.067
13.587,-45.041
13.081,-45.034
12.728,-45.176
12.181,-45.974
12.16,-46.253
12.267,-46.108
12.267,-46.108
12.267,-46.108
14.355,-44.935
9.1773,-44.107
8.5545,-44.38
8.5545,-44.38
8.2499,-44.106
4.2576,-43.907
4.5884,-44.465
4.5549,-44.312
4.6088,-44.281
5.9631,-44.894
6.3707,-44.903
6.663,-44.845
6.2976,-44.728
5.3061,-44.446
5.0496,-44.362
4.9729,-44.314
4.8881,-44.211
4.6611,-44.024
4.1061,-43.727
3.7539,-43.968
3.5374,-44.198
3.3854,-44.336
2.8684,-44.535
1.9581,-42.271
2.605,-41.886
2.9207,-41.9
4.2161,-42.832
4.587,-43.539
2.9452,-42.025
2.7546,-42.032
2.5115,-42.246
0.63701,-42.785
0.82324,-42.889
3.8436,-44.259
4.0445,-44.201
4.145,-43.83
3.3972,-42.896
3.1792,-42.854
3.1827,-42.83
3.1487,-42.784
3.1738,-42.757
3.3301,-42.76
3.6779,-42.769
3.8483,-42.741
3.953,-42.531
4.0956,-42.185
7.7144,-37.862
34.529,2.1758
32.054,2.4092
31.975,2.645
32.123,2.9179
32.269,3.0657
32.325,2.8502
32.762,2.5961
33.618,2.4699
29.599,-6.747
21.137,-23.14
18.228,-28.729
18.05,-28.356
22.458,-19.563
28.64,-7.1748
36.416,0.84984
36.716,0.76562
36.822,0.75999
36.882,0.79662
37.042,1.1371
32.176,-7.7179
16.817,-29.496
14.59,-41.695
13.457,-40.88
13.237,-41.147
12.432,-41.567
12.103,-41.855
11.983,-41.979
11.87,-42.047
12.177,-43.608
12.136,-43.731
10.548,-42.716
10.37,-42.751
10.006,-43.624
8.7667,-43.726
5.1923,-43.2
4.9086,-42.989
5.0479,-43.014
8.2397,-44.487
8.3371,-44.465
8.3275,-44.451
7.255,-43.235
7.1344,-43.136
2.5535,-40.822
2.1357,-40.402
0.15445,-40.363
0.1877,-39.811
8.1782,-26.622
2.0675,-33.067
-1.5692,-34.408
-1.747,-34.344
-1.7765,-34.259
-1.7741,-34.225
-1.7368,-34.207
-1.7735,-34.297
-1.8067,-34.459
-1.8415,-34.577
-1.8371,-34.598
-1.7999,-34.628
-1.8676,-34.667
-1.9506,-34.597
-2.0057,-34.295
-0.35671,-31.557
0.032803,-31.431
7.9946,-18.405
9.879,-10.974
18.165,6.1314
18.586,6.6671
19.917,7.5208
22.086,10.695
23.615,11.789
22.572,12.153
21.639,11.377
21.508,11.037
10.67,-1.8993
-7.4164,-5.5767
-3.9303,-18.025
-4.0169,-18.842
-7.2751,-19.916
-17.732,-29.48
-17.59,-30.082
-16.906,-30.215
-15.969,-30.384
-15.5,-29.426
-11.848,-27.613
-3.8025,-29.905
-3.3082,-30.193
0.24243,-30.706
4.6695,-26.825
6.0593,-25.8
4.4991,-23.639
11.289,-14.758
31.871,-9.426
32.503,-6.3168
32.991,-1.4319
34.281,1.696
33.477,-1.9346
33.252,-5.8826
24.021,-9.3578
19.585,-22.512
19.205,-23.137
18.971,-23.288
18.86,-23.318
18.955,-23.035
34.837,-22.223
33.741,-0.26056
33.678,1.9413
31.503,5.0076
31.5,5.3827
31.713,4.6079
28.009,-8.1278
20.685,-10.805
6.35,-10.48
6.1478,-13.215
7.3881,-27.127
7.8635,-26.535
15.397,-28.938
2.2475,-40.118
2.5826,-40.43
2.697,-40.269
3.2114,-41.082
3.0815,-40.828
2.8536,-40.69
3.3704,-41.426
5.7675,-43.73
5.8457,-43.714
5.7885,-43.434
3.3211,-41.737
4.8289,-42.834
4.9211,-43.071
4.8768,-43.046
4.9267,-42.925
5.1738,-42.694
6.7146,-42.706
10.935,-41.42
11.078,-41.459
11.084,-41.428
11.149,-40.837
12.211,-30.842
20.192,-28.776
30.601,-6.7904
33.602,0.065065
34.009,0.45088
35.564,0.69486
35.694,0.56504
36.031,-3.3202
33.298,-3.7087
30.362,-6.6479
20.872,-22.683
18.596,-23.432
19.072,-23.509
25.54,-8.929
32.751,-2.276
31.605,3.5356
32.026,4.4755
32.176,5.0423
33.117,7.0729
31.601,4.5498
25.947,-7.6711
10.833,-17.256
10.438,-17.038
25.534,-7.0885
21.023,-0.11183
20.993,0.017882
22.987,4.0431
32.315,8.5951
32.651,8.6509
32.289,8.5201
31.945,8.2896
31.675,8.8397
26.795,12.95
27.031,15.984
27.418,16.082
27.487,16.134
27.26,16.075
26.91,16.109
26.952,11.422
3.1744,-6.2947
-0.82211,-10.784
-7.5696,-21.348
-14.854,-27.526
-23.454,-25.681
-23.578,-25.931
-23.728,-26.07
-23.512,-25.912
-23.251,-25.739
-19.693,-23.193
-18.39,-31.873
-18.121,-31.591
-17.438,-31.142
-17.388,-31.03
-17.578,-31.052
-17.668,-31.095
-18.744,-30.7
-18.783,-31.27
-19.541,-30.101
-14.464,-32.348
-13.757,-32.825
-13.472,-32.813
-12.228,-32.858
-3.8425,-34.144
-2.0465,-33.497
-1.7313,-33.429
-1.5875,-33.394
-1.4998,-33.554
-1.3883,-34.42
-1.3141,-34.714
-1.3171,-34.56
-1.3996,-34.226
-1.5941,-33.961
-2.6677,-34.101
-3.5899,-34.248
-3.7087,-34.173
-4.0876,-34.318
-10.622,-38.64
-11.548,-36.842
-16.158,-33.686
-17.742,-32.872
-17.75,-32.721
-15.087,-31.64
-14.907,-31.684
-14.893,-32.066
-11.707,-36.079
-11.684,-36.42
-11.937,-40.782
15.02,1.5973
25.857,10.787
27.708,13.915
29.21,16.622
29.41,16.533
36.306,16.153
32.4,5.8978
32.846,5.9208
5.0203,-21.086
5.0261,-27.006
1.9333,-20.546
5.2614,-28.519
-1.4347,-33.366
6.8511,-43.112
5.8736,-43.337
5.26,-43.078
5.2585,-42.999
5.4115,-43.104
5.4127,-43.159
5.0911,-43.062
5.2056,-43.459
5.245,-43.527
5.1241,-43.362
4.6694,-42.763
4.4411,-42.57
4.311,-42.618
4.28,-42.654
4.3797,-42.747
4.4782,-42.819
4.5596,-42.866
4.6521,-42.897
4.7315,-42.852
4.8039,-42.698
5.6744,-42.594
11.065,-29.484
7.6913,-26.911
7.4901,-19.236
31.507,2.5697
31.394,3.0823
31.051,4.6468
30.641,5.3281
30.509,5.5311
30.331,5.5728
27.452,5.5012
26.955,5.6276
8.6718,-20.023
8.125,-27.013
8.2992,-27.144
6.9743,-28.184
-1.6125,-34.585
-1.6027,-34.85
-1.2698,-34.932
4.0863,-35.701
3.0602,-41.246
10.102,-30.658
7.5124,-27.621
6.5231,-26.237
32.773,2.32
32.427,2.4982
32.137,4.0622
32.007,4.4953
32.043,4.4541
32.286,3.8922
33.963,2.4789
35.491,3.0897
8.7052,-39.053
7.0122,-42.413
7.1624,-42.417
7.1055,-42.425
6.7869,-42.399
5.5978,-41.886
5.4797,-42.322
5.2176,-42.276
4.8002,-41.918
3.7401,-41.499
3.378,-41.579
3.3771,-41.687
4.347,-42.316
4.5549,-42.631
4.4411,-42.527
1.6985,-44.337
1.5711,-44.485
1.5327,-44.638
1.4559,-44.647
1.3821,-44.684
1.4212,-44.707
1.7284,-44.617
4.6269,-42.594
4.8937,-42.769
4.4874,-42.863
4.5368,-43.182
4.6833,-43.574
4.4954,-43.196
4.5978,-42.442
4.6766,-42.174
4.7113,-41.971
4.6994,-41.932
4.7527,-42.033
4.8271,-42.438
5.201,-43.645
5.3912,-44.061
5.4226,-44.177
5.3593,-44.198
5.2458,-44.097
5.0569,-43.817
4.6088,-42.701
4.514,-42.573
4.5454,-42.699
4.6407,-42.877
4.901,-43.548
5.36,-43.896
5.6213,-44.112
5.7101,-44.219
5.7058,-44.312
5.6607,-44.353
5.6561,-44.335
5.7855,-44.273
6.0155,-44.241
5.9672,-44.304
6.0784,-44.429
6.4236,-44.605
6.7968,-44.757
6.699,-44.834
6.4803,-44.908
6.3251,-44.946
6.2363,-44.778
6.2076,-44.522
6.2424,-44.329
10.343,-42.451
10.393,-42.424
10.472,-42.33
10.432,-42.291
8.8476,-43.666
6.7046,-44.526
6.189,-44.516
5.9614,-44.576
5.8429,-44.552
5.682,-44.459
5.3283,-44.241
4.7869,-43.92
4.3489,-43.428
2.7797,-41.842
2.7973,-41.749
2.8561,-41.814
2.7782,-41.957
2.5406,-42.171
4.9619,-45.382
4.5308,-45.519
2.6444,-43.017
6.6392,-46.71
1.7696,-42.331
3.101,-42.055
2.912,-41.817
2.9789,-41.778
3.2171,-41.848
5.9061,-43.806
7.0764,-45.008
8.2579,-44.754
8.5239,-44.65
8.8495,-44.565
10.115,-43.667
10.317,-43.626
10.125,-43.755
9.4075,-44.643
9.3941,-44.613
9.2793,-44.452
8.9388,-44.5
8.7037,-44.534
8.5755,-44.535
8.4867,-44.598
8.3337,-44.733
7.8594,-44.965
6.5281,-45.016
4.6575,-43.403
4.6364,-43.44
4.7257,-43.484
4.6867,-43.315
3.081,-41.764
3.2646,-41.676
7.3367,-44.843
7.2102,-44.805
5.0955,-42.573
5.597,-42.615
6.5437,-45.032
6.4573,-44.972
6.2136,-43.744
5.2258,-43.309
4.958,-42.871
3.1857,-41.584
3.0173,-41.453
2.9529,-41.457
2.8444,-41.541
2.5928,-41.687
-6.5389,-43.002
-1.1489,-40.921
-1.9132,-40.433
-6.5389,-43.002
-6.9948,-42.538
-7.1398,-41.93
-7.2967,-41.143
-7.2546,-41.236
-6.8941,-42.661
-6.758,-43.015
-6.6874,-43.294
-6.6746,-43.322
-6.7209,-43.327
-6.7873,-43.261
-7.0256,-43.564
-4.09,-40.798
0.12004,-40.523
-0.020463,-40.766
-3.1653,-41.035
0.60482,-40.371
2.3087,-40.675
2.672,-41.098
2.8402,-41.135
2.9529,-41.23
3.1003,-41.47
3.2016,-41.633
3.2288,-41.693
3.2369,-41.681
3.3807,-41.658
4.7046,-42.248
5.0091,-42.388
5.0185,-42.345
5.0421,-42.214
5.0673,-42.086
5.1489,-41.951
5.3324,-41.877
5.5885,-41.941
5.82,-42.076
5.5763,-42.04
5.38,-42.042
5.2748,-42.023
5.2042,-41.975
5.0186,-42.01
4.8557,-42.2
4.8655,-42.212
5.2834,-42.12
6.7512,-41.005
6.987,-41.024
11.391,-40.977
11.695,-40.452
15.48,-34.605
15.274,-33.74
17.118,-28.058
27.998,-17.363
19.405,4.383
22.573,3.1799
22.564,3.1629
19.997,5.0596
19.891,6.881
22.844,3.6339
38.922,12.512
23.836,2.869
22.465,2.0434
21.232,-6.2874
16.795,-10.918
16.695,-10.864
15.04,-11.675
21.682,-20.769
27.318,-26.273
35.656,-3.0128
42.237,-2.2672
43.66,-0.97925
35.655,-6.711
34.09,-6.609
33.285,-4.942
33.093,-5.567
33.249,-5.8638
30.096,-5.4323
24.848,-9.5887
24.344,-9.1422
24.929,-8.746
27.788,-4.6423
33.678,-5.614
35.402,-5.4954
20.695,-2.7209
16.207,-6.1563
16.216,-6.3725
16.38,-6.3068
16.347,-6.3731
16.353,-6.5298
16.313,-6.6553
16.338,-6.7101
16.364,-6.7589
16.36,-6.8194
16.334,-6.8756
16.302,-6.8816
16.329,-6.8854
16.369,-6.8805
16.382,-6.857
13.186,-12.046
13.827,-11.743
17.075,-7.1479
20.938,-7.7616
23.902,-6.4667
23.769,-6.4068
23.468,-6.5416
20.7,-7.2203
14.992,-13.049
9.8614,-19.61
7.8527,-20.629
8.2605,-21.457
6.7,-21.514
6.4541,-21.129
6.1643,-18.743
6.3961,-22.928
0.49697,-26.978
-0.76119,-27.253
30.59,4.7122
36.284,3.344
36.961,3.3688
36.961,3.5347
33.245,-8.8115
24.737,-6.6431
18.058,-12.29
15.618,-13.838
15.509,-13.81
23.75,-6.6948
24.702,-6.2401
25.2,-5.7888
25.25,-5.6776
25.039,-5.6392
24.447,-5.6339
17.557,-7.5842
18.224,-9.4349
18.278,-10.763
20.064,-6.7487
21.839,-5.7853
22.489,-5.4236
22.745,-5.2728
22.62,-5.1758
22.198,-5.1572
20.491,-6.1094
19.26,-6.7647
19.043,-6.356
18.335,-11.782
11.012,-18.547
10.851,-18.916
11.019,-20.022
10.656,-20.988
10.276,-21.227
10.41,-21.192
18.604,-11.619
21.322,-6.192
22.287,-5.6733
23.024,-5.1567
23.723,-4.4285
25.22,-5.37
25.213,-5.6663
23.899,-7.8487
22.414,-10.531
23.053,-12.065
23.378,-12.368
23.586,-12.334
23.641,-12.325
23.699,-12.952
17.066,-29.04
21.077,-23.985
20.724,-24.532
17.547,-27.811
8.2979,-24.697
8.0356,-24.854
1.277,-30.88
-0.87453,-30.659
-2.3882,-32.693
-2.8098,-33.494
-2.2506,-35.087
-1.6729,-35.056
-1.5661,-34.974
-1.3425,-34.737
-0.34975,-32.065
-0.12839,-31.67
2.842,-30.422
-3.2418,-16.47
25.306,4.5938
21.034,10.152
28.891,16.199
28.312,16.867
28.619,16.276
23.914,12.79
21.723,11.657
0.65286,-1.0735
-1.1795,-10.716
-6.3269,-19.046
-16.891,-22.406
-19.415,-29.506
-26.28,-24.661
-26.329,-24.866
-26.069,-25.784
-25.642,-26.818
-25.399,-26.697
-25.193,-26.626
-25.199,-26.475
-25.3,-26.178
-25.357,-25.753
-25.25,-25.422
-25.142,-25.353
-25.03,-25.384
-24.961,-25.749
-23.193,-27.465
-23.083,-25.9
-22.678,-25.509
-21.011,-23.317
-20.444,-22.319
-18.359,-29.812
-18.328,-29.737
-16.391,-19.408
-5.4515,-17.023
-4.5301,-16.885
-4.1063,-17.103
2.9451,-3.5211
12.893,3.1034
13.293,3.3393
11.184,4.1714
17.069,-0.76506
17.491,-0.97983
17.161,-0.87368
9.1284,-5.4204
4.1358,-11.199
4.2539,-11.141
5.1497,-10.035
7.2189,-7.011
10.934,4.1318
11.984,6.2638
12.022,6.3412
16.658,0.7361
16.972,0.80206
9.4376,-7.2995
5.3633,-10.848
8.299,-7.9136
9.9301,-7.1171
19.111,-4.2236
18.881,-4.3729
7.6014,-6.3378
3.667,-11.259
3.762,-12.227
-3.7334,-20.073
-1.0831,-24.075
-0.47781,-24.861
-0.11398,-25.73
-3.014,-29.417
4.2079,-27.481
4.5712,-27.408
4.6425,-26.759
4.8394,-26.896
8.2451,-24.992
9.3463,-23.489
10.083,-22.249
23.562,-17.146
24.157,-9.672
29.587,-2.8599
32.048,1.5395
35.064,3.4431
34.938,3.5726
31.643,4.7441
35.426,3.1879
29.964,2.3208
29.408,2.5865
28.348,5.8596
6.1713,-17.54
5.2298,-18.016
0.024955,-30.542
-0.94822,-33.547
-1.1071,-33.809
-1.1056,-33.609
0.57702,-37.673
-0.30565,-37.836
-0.53879,-37.857
-0.81205,-37.897
-1.0196,-38.01
-1.11,-38.078
-3.685,-41.674
-3.7578,-39.389
-3.7919,-39.319
-5.0943,-37.93
-2.378,-34.654
-1.6736,-34.124
5.5051,-28.943
6.074,-26.572
27.124,6.8287
30.633,6.4293
30.637,6.351
32.466,12.367
29.69,12.367
30.017,11.087
31.384,5.6539
31.572,4.5935
31.636,3.9501
16.862,-22.449
16.405,-23.12
16.399,-27.228
20.934,-9.5066
-1.5277,-34.308
-1.5637,-34.429
-1.371,-34.585
0.30637,-37.401
-4.2125,-37.286
4.5917,-42.812
4.6667,-42.9
4.7399,-42.827
4.9082,-42.478
5.2742,-42.157
6.1439,-42.18
6.9804,-42.164
7.061,-42.053
6.952,-41.942
6.7751,-41.951
-2.4971,-38.249
-2.6023,-37.781
-2.7986,-37.64
-3.1789,-37.141
-3.5204,-35.22
-3.3748,-33.711
-3.525,-33.677
-3.6597,-33.668
-6.8699,-31.889
-7.877,-31.528
-13.067,-24.152
-13.178,-24.103
-13.194,-24.063
-13.286,-24.082
-14.383,-24.906
-14.503,-24.704
-14.447,-24.29
-14.049,-23.934
-13.803,-23.773
-13.97,-23.614
-16.657,-19.447
-16.706,-18.974
-19.482,-17.026
-20.407,-16.929
-25.148,-14.981
-35.61,-5.1839
-35.382,-4.9549
-30.735,-4.4151
-30.569,-3.8011
-29.973,-3.2515
-29.325,-2.9105
-29.528,0.39554
-29.876,4.9586
-26.809,-3.5466
-24.57,-7.1457
-17.523,-12.219
-25.227,-3.2365
-26.322,-2.5344
-9.5942,-3.2838
16.758,18.015
16.588,17.687
16.511,17.352
16.601,17.077
16.553,17.059
16.594,17.124
13.174,15.082
-12.713,-3.4628
-13.456,-3.3193
-17.73,-4.3938
-15.422,-3.8067
4.0523,18.583
10.448,15.615
13.444,18.732
13.822,20.386
36.32,2.8777
36.886,-0.58886
35.323,-0.1984
20.606,-8.3612
19.071,-10.455
17.182,-6.7356
17.576,-6.6063
20.958,-8.3239
21.262,-8.3821
22.988,-9.2292
20.985,-8.6223
19.016,-10.618
9.9842,-17.929
4.9795,-17.51
5.0465,-17.547
4.9835,-17.574
5.0105,-17.413
4.802,-17.21
3.212,-16.209
6.8495,-8.829
15.874,-4.2438
16.116,-4.6182
16.073,-4.9835
15.987,-5.3309
16.098,-5.6019
16.403,-5.3716
16.613,-5.1406
16.643,-4.9925
16.493,-5.0334
16.383,-5.2197
16.325,-5.5172
21.231,-9.0906
19.666,-11.305
21.102,-9.8951
21.285,-10.236
21.568,-10.341
25.208,-10.1
29.804,-7.4807
27.622,-4.6048
30.054,-7.6583
30,-8.0512
27.54,-10.156
27.086,-11.319
27.167,-11.345
29.641,-9.8329
29.993,-9.093
29.741,-8.7993
27.759,-7.7759
27.763,-4.0598
27.543,-7.4386
27.062,-3.6445
26.275,-3.2665
30.258,-19.317
18.981,-12.957
15.548,-17.779
14.985,-18.123
11.291,-19.994
10.578,-21.103
10.321,-21.395
10.795,-20.832
16.467,-17.522
15.462,-16.685
14.046,-16.036
14.354,-14.291
21.698,-10.833
27.286,-1.8759
28.96,-0.25148
29.557,-1.0445
29.628,-1.2497
29.868,-1.4552
23.679,-9.769
22.369,-11.631
22.363,-12.034
22.654,-11.978
24.277,-8.6504
31.587,-4.8971
31.397,-4.57
31.331,-4.4477
31.436,-4.3463
30.707,-3.4566
30.149,-2.9048
29.628,-2.524
29.857,-2.4534
33.95,-6.4419
21.16,-18.507
21.018,-20.179
33.471,-7.176
31.263,1.9978
31.348,2.123
31.388,2.4848
31.912,4.3614
32.434,4.9709
32.503,4.8787
31.429,2.5937
30.434,-8.3804
23.184,-22.222
19.114,-29.963
17.59,-22.713
17.697,-29.692
3.1059,-29.121
0.81504,-30.362
-3.6839,-34.596
-2.1296,-32.826
-6.2994,-38.682
-7.8233,-41.259
-7.7889,-41.151
-8.0114,-41.089
-10.11,-40.711
-10.422,-40.625
-10.501,-40.567
-10.555,-40.48
-10.644,-40.354
-8.1004,-40.147
-7.7171,-40.251
-7.7655,-40.242
-10.323,-40.049
-10.468,-40.178
-8.1067,-40.383
-7.9829,-40.536
-7.8225,-40.73
-7.8027,-40.801
-7.8998,-40.67
-7.8765,-40.479
-7.5184,-40.471
-7.1523,-40.557
-7.052,-40.709
3.6368,-44.355
3.6368,-44.355
2.7174,-44.493
3.1407,-44.274
3.1419,-44.041
3.0671,-43.901
3.1097,-44.046
3.1239,-44.249
3.2225,-44.337
3.3715,-44.362
3.3965,-44.43
3.2722,-44.551
2.6352,-44.726
-0.62658,-45.432
-0.7,-45.349
-0.76058,-45.347
-0.76693,-45.443
-0.81002,-45.696
-0.10701,-42.202
2.33,-44.663
2.4771,-44.521
0.33409,-40.747
-0.83962,-37.249
-0.96045,-36.838
-0.9957,-36.779
-1.1101,-36.778
-1.154,-36.955
-1.2496,-36.722
-1.2304,-36.482
-1.3239,-36.248
-2.1039,-35.663
-6.1154,-35.263
-7.1842,-34.939
-7.1012,-34.789
-7.0891,-34.652
-6.9905,-34.414
-11.959,-32.367
-7.0728,-31.403
-2.3864,-30.594
0.075211,-29.696
6.257,-26.906
5.2927,-17.732
6.1957,-17.687
21.271,-3.2254
21.414,-3.0887
21.556,-3.1895
21.581,-3.3421
21.497,-3.3629
21.4,-3.3608
19.142,-3.9307
20.355,-19.808
20.598,-20.044
21.549,-20.185
32.455,-5.7732
39.245,-0.053464
38.658,-1.7518
38.369,-1.8046
35.857,-2.7116
31.615,-5.2832
25.707,-16.972
25.604,-17.337
35.99,-6.7775
35.482,-7.1174
28.051,-5.0783
27.808,-4.996
28.011,-4.8341
26.807,-6.4861
25.216,-9.1581
25.234,-15.996
26.623,-11.801
25.342,-10.657
31.246,-4.5435
36.655,10.346
35.928,9.756
35.943,9.759
36.583,10.423
27.841,-4.7264
26.004,-7.1909
22.803,-12.535
22.244,-12.594
22.476,-12.414
22.752,-12.132
24.424,-8.558
25.589,-6.8229
24.532,-7.6102
22.354,-11.043
21.859,-11.241
21.774,-11.113
13.622,-5.5203
13.592,-5.5327
13.587,-5.6346
19.592,-10.867
15.724,-21.875
11.43,-20.521
8.6508,-24.277
8.0164,-24.639
-0.92648,-22.486
-1.6342,-21.095
-1.3775,-20.507
13.626,-18.269
19.563,-5.1812
15.554,-1.9384
16.981,-17.866
13.568,-17.436
3.907,-5.5275
1.1753,-7.3789
1.0684,-0.38841
21.425,4.2847
21.184,4.4123
19.597,4.6466
8.6076,-3.1541
18.082,4.3639
15.819,3.6968
14.058,2.9778
6.6393,1.1887
6.2667,0.24539
2.7863,1.7827
-12.645,-1.0336
-19.139,1.6152
-19.013,-5.451
-19.705,-5.5429
-24.203,-3.1847
-24.581,-3.0406
-34.236,-5.0541
-34.605,-5.3839
-34.698,-5.4846
-34.806,-5.4748
-35.32,-4.813
-37.837,-4.3037
-41.294,-4.8067
0.37705,-2.9157
-10.086,13.77
-10.063,14.076
-10.053,14.275
-10.087,14.305
-10.177,14.186
-43.025,-1.3959
-43.554,-1.4874
-43.675,-1.6669
-43.768,-1.7094
-43.891,-1.6175
-44.192,-1.2922
-44.471,-1.0689
-44.644,-0.98256
-44.718,-0.96184
-44.714,-0.95563
-44.654,-0.9398
-44.59,-0.8993
-44.508,-0.90575
-44.371,-1.0806
-43.795,-2.9978
-43.725,-3.3444
-43.586,-3.5056
-43.363,-3.6085
-43.076,-3.7334
-42.786,-3.9703
-42.557,-4.3007
-42.383,-4.587
-42.388,-4.6788
-42.39,-4.6945
-42.371,-4.6678
-42.421,-4.6342
-42.498,-4.5683
-42.537,-4.5046
-42.521,-4.5532
-42.343,-4.7002
-42.194,-4.843
-42.087,-4.9071
-41.944,-4.9478
-41.663,-5.1313
-38.852,-5.893
-31.016,-6.485
-26.127,-3.6517
-26.202,-3.7
-25.597,-2.9743
-10.921,-4.7923
